pair_label,pair_label_display,layer,n,mean_cos_org,mean_cos_new,mean_cosine_delta,mean_centered_cos_org,mean_centered_cos_new,mean_centered_cosine_delta,mean_projection,mean_normalized_projection
2,2: org,3,404,0.9974670118436624,0.9971060408788662,-0.0003609709647961176,0.9406111284354728,0.9331832114421434,-0.0074279169933294,-0.018887812766885,-0.17891922365151192
2,2: org,4,404,0.9964667574179948,0.9960335175662866,-0.0004332398517082477,0.9393781725556909,0.9339339104741896,-0.005444262081501152,-0.030620926853892023,-0.206604266774305
2,2: org,5,404,0.9973200912007375,0.9968545814376204,-0.00046550976311719825,0.9405827214151486,0.9324471416450945,-0.008135579770054165,-0.03405322615664125,-0.22134088220016943
2,2: org,6,404,0.997061494293041,0.9966625261723053,-0.0003989681207355273,0.9327852868332484,0.9250827612927235,-0.007702525540524764,-0.027992098707042033,-0.19933576640815592
2,2: org,7,404,0.9967648992236566,0.9943907768546705,-0.0023741223689862693,0.9596191956493886,0.9299951104106203,-0.029624085238768316,-0.08725676292392504,-0.27882449032924606
2,2: org,8,404,0.9966493331589619,0.9940022922795949,-0.0026470408793670443,0.960428008535829,0.9284518516555181,-0.03197615688031086,-0.08834470020393001,-0.2683278820512634
2,2: org,9,404,0.9966114728679776,0.9941318993117986,-0.0024795735561791324,0.958564527052627,0.926447880745864,-0.03211664630676296,-0.08541919571787318,-0.24301073213669097
2,2: org,10,404,0.9964395108645954,0.9945459042949222,-0.0018936065696732289,0.9500127897581752,0.9203814424354964,-0.02963134732267871,-0.07310465312796809,-0.205528643162666
2,2: org,11,404,0.9945954785127246,0.9919178411687014,-0.002677637344023179,0.9572971449724196,0.9375256427050157,-0.019771502267403703,-0.12924720426021374,-0.30375688877333773
2,2: org,12,404,0.9934122954425596,0.9911578756074786,-0.0022544198350810995,0.9525182310145188,0.937715032157316,-0.014803198857202758,-0.1108772428529577,-0.23229197555711348
2,2: org,13,404,0.9920453529436939,0.9898254365922865,-0.0022199163514074393,0.9450995450168476,0.9307645554666233,-0.0143349895502243,-0.09688118861495781,-0.18620509322516499
2,2: org,14,404,0.9920927073273373,0.9905310109714283,-0.0015616963559091166,0.9397304184935581,0.9276478513769532,-0.012082567116604794,-0.07261526466742921,-0.12809170663244449
2,2: org,15,404,0.9866555883875329,0.9823284723104894,-0.004327116077043482,0.939467149637171,0.9186348962191295,-0.020832253418041503,-0.16799748652637264,-0.19852769857014316
2,2: org,16,404,0.9827809382214173,0.9787946406109891,-0.003986297610428216,0.9305048419656771,0.914036000848079,-0.016468841117597947,-0.1471087630867612,-0.15415108927870325
2,2: org,17,404,0.9766664143737434,0.9726916184729695,-0.003974795900773889,0.9123100280505696,0.8974314684399132,-0.014878559610656468,-0.12303989246027847,-0.12407817675990844
2,2: org,18,404,0.9727881599638014,0.9683760622434133,-0.00441209772038809,0.8936870366766473,0.8776328227095279,-0.01605421396711943,-0.1328241505985666,-0.11009324186763264
2,2: org,19,404,0.9693706126047578,0.9583992483834759,-0.010971364221281784,0.9206619535167363,0.8930554946516532,-0.027606458865083068,-0.32979954846890447,-0.17302717489295075
2,2: org,20,404,0.9662297826013209,0.9552947637101351,-0.010935018891185736,0.9164704009194012,0.8920591998732186,-0.02441120104618267,-0.3444018021968306,-0.15711818995233945
2,2: org,21,404,0.9640223863447837,0.9524069533709832,-0.0116154329738003,0.9150671110941916,0.8912760748839416,-0.023791036210250065,-0.37273890354030276,-0.1360740043832726
2,2: org,22,404,0.9678902991325092,0.954296785596561,-0.013593513535948398,0.9128858787884876,0.8865321827190622,-0.026353696069425437,-0.4621825855082766,-0.13466934492362123
2,2: org,23,404,0.9630009416841372,0.9477882136420951,-0.015212728042042023,0.9181045209743952,0.8899043712343891,-0.028200149740006057,-0.5799542770649174,-0.15705830341819746
2,2: org,24,404,0.9625138909203189,0.947012981652039,-0.015500909268279963,0.91843132854099,0.8911066239965291,-0.027324704544460943,-0.6394748620978071,-0.1537938059999066
2,2: org,25,404,0.9643916810620834,0.9489245175930305,-0.015467163469052952,0.9189294645217181,0.8916764905879216,-0.027252973933796304,-0.6854299277801787,-0.15316056266830955
2,2: org,26,404,0.9739129214717193,0.9592390210939244,-0.01467390037779494,0.9175666191293705,0.8900114490073437,-0.027555170122026816,-0.7260676103770937,-0.15329710168704516
2,2: org,27,404,0.9639917342216208,0.9455376714617298,-0.018454062759891036,0.9271418021246112,0.8944940226713707,-0.03264777945324043,-0.905419656775733,-0.18503352237609533
2,2: org,28,404,0.9654729775787112,0.9490969308372851,-0.01637604674142608,0.9245170708513253,0.8939828791644002,-0.030534191686924908,-0.9616909693322093,-0.1775794755854022
2,2: org,29,404,0.9622936525166562,0.9456269057965012,-0.016666746720155032,0.9231855087484365,0.8943066417393899,-0.028878867009046568,-1.0168815396973943,-0.17148502599721688
2,2: org,30,404,0.9605047987860217,0.943685220192343,-0.016819578593678684,0.9207720096220599,0.8926026061604643,-0.02816940346159558,-1.0551354595931823,-0.1490327962854231
2,2: org,31,404,0.9533450571773233,0.9373751025164131,-0.015969954660910234,0.9186116471318205,0.8939815842878462,-0.024630062843974388,-3.1734589874090187,-0.13308264188542157
