model,conflict_type_idx,layer,n,mean_delta_norm,median_delta_norm,mean_cos,median_cos,mean_relative_delta,median_relative_delta
Qwen/Qwen3.5-4B,9,22,70,15.419208526611328,15.261299133300781,0.7755995988845825,0.7809344530105591,0.6698637008666992,0.6652652025222778
Qwen/Qwen3.5-4B,9,23,70,16.392473220825195,16.282989501953125,0.7562084197998047,0.7615671753883362,0.697127640247345,0.6907442808151245
Qwen/Qwen3.5-4B,9,24,70,17.481536865234375,17.339603424072266,0.7688576579093933,0.7730299234390259,0.6787189841270447,0.6747204065322876
Qwen/Qwen3.5-4B,9,25,70,18.065900802612305,17.90170669555664,0.7878932356834412,0.7971532344818115,0.651595413684845,0.6451790928840637
Qwen/Qwen3.5-4B,9,26,70,18.730255126953125,18.352741241455078,0.8260757327079773,0.8323679566383362,0.5945596694946289,0.590147852897644
Qwen/Qwen3.5-4B,9,27,70,20.629064559936523,20.31987762451172,0.7932747602462769,0.7996190786361694,0.6444616317749023,0.6377370357513428
Qwen/Qwen3.5-4B,9,28,70,22.83958625793457,22.418987274169922,0.7849200963973999,0.791358470916748,0.6561781764030457,0.6466838121414185
Qwen/Qwen3.5-4B,9,29,70,24.74496841430664,24.277973175048828,0.7814242243766785,0.7894711494445801,0.6600908041000366,0.6503890752792358
Qwen/Qwen3.5-4B,9,30,70,27.163888931274414,26.722150802612305,0.7925257682800293,0.7989745140075684,0.6419523358345032,0.6344108581542969
Qwen/Qwen3.5-4B,9,31,70,107.37359619140625,104.74440002441406,0.7624744772911072,0.7774101495742798,0.6877505779266357,0.6677660346031189
Qwen/Qwen3.5-9B,1,0,100,1.2558832168579102,1.2796480655670166,0.9981977343559265,0.9981821775436401,0.06023814156651497,0.06108145788311958
Qwen/Qwen3.5-9B,1,1,100,1.8887428045272827,1.909308671951294,0.9960243701934814,0.9959707856178284,0.08928218483924866,0.0900583267211914
Qwen/Qwen3.5-9B,1,2,100,2.7603490352630615,2.7772316932678223,0.9895924925804138,0.9894727468490601,0.14458413422107697,0.14578750729560852
Qwen/Qwen3.5-9B,1,3,100,3.769561767578125,3.793672800064087,0.9852756261825562,0.9851592779159546,0.17165036499500275,0.17251305282115936
Qwen/Qwen3.5-9B,1,4,100,4.776998519897461,4.799790382385254,0.9737123250961304,0.9737091660499573,0.2295549511909485,0.22946825623512268
Qwen/Qwen3.5-9B,1,5,100,5.940739154815674,5.972401142120361,0.9561566114425659,0.9559919834136963,0.29630765318870544,0.2966817021369934
Qwen/Qwen3.5-9B,1,6,100,7.4243483543396,7.449671745300293,0.9244973659515381,0.9241122007369995,0.3908376395702362,0.39265358448028564
Qwen/Qwen3.5-9B,1,7,100,8.11141586303711,8.109031677246094,0.9274517297744751,0.9275363683700562,0.3823128044605255,0.3822179436683655
Qwen/Qwen3.5-9B,1,8,100,9.126730918884277,9.136651992797852,0.9013475179672241,0.9016807079315186,0.44505709409713745,0.4457125961780548
Qwen/Qwen3.5-9B,1,9,100,9.862157821655273,9.898242950439453,0.8929930925369263,0.8936748504638672,0.46471333503723145,0.46423888206481934
Qwen/Qwen3.5-9B,1,10,100,10.438431739807129,10.437454223632812,0.885509729385376,0.8854783177375793,0.48380711674690247,0.4844965934753418
Qwen/Qwen3.5-9B,1,11,100,11.63154411315918,11.704097747802734,0.8889680504798889,0.8879668712615967,0.4722641706466675,0.47439461946487427
Qwen/Qwen3.5-9B,1,12,100,13.024649620056152,13.098777770996094,0.862743079662323,0.8620682954788208,0.524503231048584,0.5266940593719482
Qwen/Qwen3.5-9B,1,13,100,14.063005447387695,14.175017356872559,0.8547347187995911,0.8536726832389832,0.5387128591537476,0.5413918495178223
Qwen/Qwen3.5-9B,1,14,100,15.670602798461914,15.879768371582031,0.835135281085968,0.8322362899780273,0.5742409825325012,0.5805237293243408
Qwen/Qwen3.5-9B,1,15,100,20.233694076538086,20.731321334838867,0.8005356788635254,0.7879400253295898,0.6307727098464966,0.6550212502479553
Qwen/Qwen3.5-9B,1,16,100,22.693710327148438,23.383087158203125,0.7686154246330261,0.7540332078933716,0.677652895450592,0.7028319835662842
Qwen/Qwen3.5-9B,1,17,100,24.875194549560547,25.77228546142578,0.7432286143302917,0.7243905067443848,0.7126761674880981,0.743181049823761
Qwen/Qwen3.5-9B,1,18,100,30.292387008666992,31.585620880126953,0.7226333618164062,0.7087665796279907,0.740745484828949,0.7649240493774414
Qwen/Qwen3.5-9B,1,19,100,37.812225341796875,38.674652099609375,0.7133110761642456,0.7037101984024048,0.7487179040908813,0.7720333337783813
Qwen/Qwen3.5-9B,1,20,100,43.774192810058594,44.104530334472656,0.7017245292663574,0.7028501629829407,0.7637080550193787,0.7711690068244934
Qwen/Qwen3.5-9B,1,21,100,51.1740608215332,51.372772216796875,0.6889457702636719,0.7011806964874268,0.7795268893241882,0.773756742477417
Qwen/Qwen3.5-9B,1,22,100,59.008602142333984,58.39368438720703,0.6954893469810486,0.7117936611175537,0.770358681678772,0.7593414783477783
Qwen/Qwen3.5-9B,1,23,100,64.540771484375,63.341087341308594,0.7039140462875366,0.7196409702301025,0.7582922577857971,0.7505165338516235
Qwen/Qwen3.5-9B,1,24,100,71.67768859863281,69.68487548828125,0.709339439868927,0.7308793663978577,0.7505593299865723,0.7338577508926392
Qwen/Qwen3.5-9B,1,25,100,77.82042694091797,74.46125793457031,0.7134750485420227,0.7379794120788574,0.7445504665374756,0.7252519130706787
Qwen/Qwen3.5-9B,1,26,100,85.18795013427734,79.95541381835938,0.6985188126564026,0.7251700162887573,0.768771231174469,0.7469050884246826
Qwen/Qwen3.5-9B,1,27,100,90.81640625,86.42710876464844,0.7507827281951904,0.776633083820343,0.6940171718597412,0.6687815189361572
Qwen/Qwen3.5-9B,1,28,100,100.17029571533203,95.49269104003906,0.7333835363388062,0.7640255689620972,0.7176755666732788,0.6880390644073486
Qwen/Qwen3.5-9B,1,29,100,108.70336151123047,103.41461944580078,0.744713544845581,0.7714777588844299,0.705824613571167,0.6777443885803223
Qwen/Qwen3.5-9B,1,30,100,122.021240234375,115.1470947265625,0.7061734199523926,0.741360068321228,0.7562610507011414,0.7204276919364929
Qwen/Qwen3.5-9B,1,31,100,95.32323455810547,92.55828094482422,0.6586911678314209,0.6838939785957336,0.8141354322433472,0.7968023419380188
Qwen/Qwen3.5-9B,2,0,100,1.2613706588745117,1.3027700185775757,0.9981623291969299,0.9980765581130981,0.060553550720214844,0.06272083520889282
Qwen/Qwen3.5-9B,2,1,100,1.9546630382537842,1.9685028791427612,0.9957517385482788,0.9957356452941895,0.09241381287574768,0.09266652911901474
Qwen/Qwen3.5-9B,2,2,100,2.8321807384490967,2.8316495418548584,0.9890412092208862,0.989122211933136,0.1483108252286911,0.14778012037277222
Qwen/Qwen3.5-9B,2,3,100,3.902214288711548,3.927255153656006,0.9842514991760254,0.9840904474258423,0.17768554389476776,0.17849239706993103
Qwen/Qwen3.5-9B,2,4,100,4.917418003082275,4.932076454162598,0.9721473455429077,0.9721510410308838,0.23642674088478088,0.23689834773540497
Qwen/Qwen3.5-9B,2,5,100,6.048573017120361,6.054831027984619,0.954729437828064,0.9547412991523743,0.3013039529323578,0.3015386462211609
Qwen/Qwen3.5-9B,2,6,100,7.496401786804199,7.536956310272217,0.9228019714355469,0.9221758842468262,0.3959278166294098,0.39814236760139465
Qwen/Qwen3.5-9B,2,7,100,8.234681129455566,8.196662902832031,0.9236098527908325,0.9239786863327026,0.39248496294021606,0.39128464460372925
Qwen/Qwen3.5-9B,2,8,100,9.190423011779785,9.191125869750977,0.8971688747406006,0.8970382213592529,0.4547708034515381,0.45574378967285156
Qwen/Qwen3.5-9B,2,9,100,9.891863822937012,9.9000825881958,0.890041708946228,0.8896694183349609,0.47148457169532776,0.47380331158638
Qwen/Qwen3.5-9B,2,10,100,10.500864028930664,10.473052024841309,0.8841803073883057,0.8840997219085693,0.48824572563171387,0.48958075046539307
Qwen/Qwen3.5-9B,2,11,100,11.778425216674805,11.766834259033203,0.8834070563316345,0.8840701580047607,0.48456835746765137,0.48564910888671875
Qwen/Qwen3.5-9B,2,12,100,13.216891288757324,13.24676513671875,0.8563631176948547,0.8550310134887695,0.5368293523788452,0.5388678312301636
Qwen/Qwen3.5-9B,2,13,100,14.205373764038086,14.230033874511719,0.8476375341415405,0.8477213382720947,0.5520468950271606,0.5522027015686035
Qwen/Qwen3.5-9B,2,14,100,15.675792694091797,15.687694549560547,0.8332212567329407,0.8322468996047974,0.5774661302566528,0.579265832901001
Qwen/Qwen3.5-9B,2,15,100,19.68577003479004,19.48983383178711,0.8045517802238464,0.8011577129364014,0.6250724792480469,0.6308578252792358
Qwen/Qwen3.5-9B,2,16,100,22.04404067993164,22.17873764038086,0.7752823829650879,0.771977961063385,0.6695347428321838,0.6780766248703003
Qwen/Qwen3.5-9B,2,17,100,24.26873207092285,24.552518844604492,0.7471742033958435,0.7423330545425415,0.709532618522644,0.71820068359375
Qwen/Qwen3.5-9B,2,18,100,30.27118492126465,30.927536010742188,0.7125269174575806,0.7090226411819458,0.757839560508728,0.7648952007293701
Qwen/Qwen3.5-9B,2,19,100,38.4795036315918,39.31294250488281,0.7009035348892212,0.6886259913444519,0.7696574926376343,0.7903686761856079
Qwen/Qwen3.5-9B,2,20,100,43.991310119628906,44.334129333496094,0.6938701868057251,0.6870746612548828,0.7795036435127258,0.793360710144043
Qwen/Qwen3.5-9B,2,21,100,51.19002914428711,52.137245178222656,0.6843251585960388,0.6799162030220032,0.7909562587738037,0.8029592633247375
Qwen/Qwen3.5-9B,2,22,100,59.592735290527344,59.96586608886719,0.6867506504058838,0.6862313747406006,0.7887389659881592,0.7980573177337646
Qwen/Qwen3.5-9B,2,23,100,65.02831268310547,64.95663452148438,0.6991579532623291,0.7047169208526611,0.7706546783447266,0.7701447010040283
Qwen/Qwen3.5-9B,2,24,100,71.87689971923828,71.88106536865234,0.7089320421218872,0.7113509178161621,0.7576196193695068,0.7622820734977722
Qwen/Qwen3.5-9B,2,25,100,77.9854965209961,76.72261810302734,0.7135372161865234,0.7187814712524414,0.7518713474273682,0.7522119283676147
Qwen/Qwen3.5-9B,2,26,100,84.50132751464844,82.06228637695312,0.6893784999847412,0.689647376537323,0.7902971506118774,0.795287549495697
Qwen/Qwen3.5-9B,2,27,100,92.0102767944336,91.22883605957031,0.7501800656318665,0.7563830614089966,0.7017775177955627,0.7006922364234924
Qwen/Qwen3.5-9B,2,28,100,102.69331359863281,101.77751922607422,0.7299879193305969,0.7355901002883911,0.727796733379364,0.7295000553131104
Qwen/Qwen3.5-9B,2,29,100,110.81224822998047,109.4200439453125,0.7449274659156799,0.7524197101593018,0.7117644548416138,0.7069738507270813
Qwen/Qwen3.5-9B,2,30,100,125.82269287109375,123.90394592285156,0.6974166035652161,0.7100587487220764,0.774380624294281,0.7652155756950378
Qwen/Qwen3.5-9B,2,31,100,93.71284484863281,92.81222534179688,0.6559380888938904,0.6657134890556335,0.8232882022857666,0.8199595212936401
Qwen/Qwen3.5-9B,3,0,100,1.2716479301452637,1.3078205585479736,0.9981369972229004,0.9980391263961792,0.061001066118478775,0.0628337487578392
Qwen/Qwen3.5-9B,3,1,100,1.9735379219055176,1.9862914085388184,0.9956642389297485,0.9956445693969727,0.09336379915475845,0.09369354695081711
Qwen/Qwen3.5-9B,3,2,100,2.853119134902954,2.8662314414978027,0.9889330267906189,0.9888364672660828,0.14925134181976318,0.150138720870018
Qwen/Qwen3.5-9B,3,3,100,3.959489345550537,3.9519128799438477,0.9837780594825745,0.9839324355125427,0.18023383617401123,0.17962101101875305
Qwen/Qwen3.5-9B,3,4,100,4.989160060882568,5.005063056945801,0.971281886100769,0.9712015390396118,0.2399415820837021,0.24042661488056183
Qwen/Qwen3.5-9B,3,5,100,6.116976737976074,6.113851547241211,0.953765869140625,0.9537186622619629,0.30439895391464233,0.30446699261665344
Qwen/Qwen3.5-9B,3,6,100,7.596648693084717,7.586642265319824,0.9208932518959045,0.9210602045059204,0.4020497798919678,0.40153348445892334
Qwen/Qwen3.5-9B,3,7,100,8.312637329101562,8.283634185791016,0.9222275018692017,0.9226206541061401,0.39684444665908813,0.3968728482723236
Qwen/Qwen3.5-9B,3,8,100,9.25834846496582,9.250627517700195,0.8956784009933472,0.8960987329483032,0.458523154258728,0.4582287669181824
Qwen/Qwen3.5-9B,3,9,100,9.978426933288574,9.956456184387207,0.8887326717376709,0.8892008066177368,0.47502654790878296,0.47469884157180786
Qwen/Qwen3.5-9B,3,10,100,10.573918342590332,10.544022560119629,0.8836113810539246,0.8843140006065369,0.4913320541381836,0.49037304520606995
Qwen/Qwen3.5-9B,3,11,100,11.9232816696167,11.770931243896484,0.8825175762176514,0.8846802711486816,0.4859355688095093,0.48225677013397217
Qwen/Qwen3.5-9B,3,12,100,13.332122802734375,13.157430648803711,0.8556843400001526,0.8577554225921631,0.5378802418708801,0.5348926782608032
Qwen/Qwen3.5-9B,3,13,100,14.290339469909668,14.066784858703613,0.8468149304389954,0.8499016761779785,0.5529356598854065,0.5485543608665466
Qwen/Qwen3.5-9B,3,14,100,15.537301063537598,15.455530166625977,0.8370859026908875,0.8397339582443237,0.5703665018081665,0.5666706562042236
Qwen/Qwen3.5-9B,3,15,100,19.528907775878906,19.520519256591797,0.8128566741943359,0.8193959593772888,0.6125153303146362,0.6039032936096191
Qwen/Qwen3.5-9B,3,16,100,21.564077377319336,21.499435424804688,0.7883050441741943,0.7940977215766907,0.6504833698272705,0.6435396671295166
Qwen/Qwen3.5-9B,3,17,100,23.560287475585938,23.393613815307617,0.7636920809745789,0.7693483829498291,0.6861422657966614,0.6807700395584106
Qwen/Qwen3.5-9B,3,18,100,28.49892807006836,28.251617431640625,0.7404480576515198,0.7435897588729858,0.7198107242584229,0.7190907597541809
Qwen/Qwen3.5-9B,3,19,100,36.36293411254883,35.14422607421875,0.7342101335525513,0.7541216611862183,0.726686954498291,0.7067379951477051
Qwen/Qwen3.5-9B,3,20,100,42.02267074584961,41.1822509765625,0.7245662808418274,0.7406730651855469,0.7412998676300049,0.7270867824554443
Qwen/Qwen3.5-9B,3,21,100,48.256011962890625,48.058921813964844,0.7180511951446533,0.7339680194854736,0.7467476725578308,0.7357972860336304
Qwen/Qwen3.5-9B,3,22,100,55.35968780517578,54.48215866088867,0.7267038226127625,0.7364050149917603,0.7352620959281921,0.730640172958374
Qwen/Qwen3.5-9B,3,23,100,60.431434631347656,58.82945251464844,0.7365128993988037,0.7539006471633911,0.7194145321846008,0.7068874835968018
Qwen/Qwen3.5-9B,3,24,100,66.93470001220703,65.63117980957031,0.7456555962562561,0.7617818117141724,0.7065472602844238,0.6916944980621338
Qwen/Qwen3.5-9B,3,25,100,73.04180908203125,71.47024536132812,0.7498604655265808,0.7788057327270508,0.7012442946434021,0.673944354057312
Qwen/Qwen3.5-9B,3,26,100,79.9719009399414,77.95394897460938,0.7298765778541565,0.7661585807800293,0.73982834815979,0.7027626037597656
Qwen/Qwen3.5-9B,3,27,100,86.75096893310547,84.11307525634766,0.7846047878265381,0.8118042945861816,0.6505858898162842,0.6213532090187073
Qwen/Qwen3.5-9B,3,28,100,96.05281066894531,94.58248901367188,0.7662056684494019,0.7829741835594177,0.6697055101394653,0.6607868671417236
Qwen/Qwen3.5-9B,3,29,100,104.01151275634766,102.06880187988281,0.7804616689682007,0.8020913004875183,0.656363308429718,0.63851398229599
Qwen/Qwen3.5-9B,3,30,100,119.47816467285156,118.41801452636719,0.7306322455406189,0.7483971118927002,0.723499596118927,0.7163121700286865
Qwen/Qwen3.5-9B,3,31,100,86.66055297851562,83.9498062133789,0.6988416314125061,0.728444516658783,0.7681020498275757,0.7372344732284546
Qwen/Qwen3.5-9B,4,0,100,1.2779160737991333,1.3105536699295044,0.9981120824813843,0.998028039932251,0.061276230961084366,0.06294633448123932
Qwen/Qwen3.5-9B,4,1,100,1.9332327842712402,1.939673662185669,0.995846152305603,0.9958194494247437,0.09137824177742004,0.09145532548427582
Qwen/Qwen3.5-9B,4,2,100,2.8061904907226562,2.7999982833862305,0.9892405867576599,0.989310085773468,0.1470329463481903,0.14677876234054565
Qwen/Qwen3.5-9B,4,3,100,3.876884698867798,3.8978843688964844,0.9843822717666626,0.9843385219573975,0.1768154352903366,0.17752514779567719
Qwen/Qwen3.5-9B,4,4,100,4.902403831481934,4.926854133605957,0.9721689820289612,0.9719654321670532,0.23626334965229034,0.236810564994812
Qwen/Qwen3.5-9B,4,5,100,6.028214931488037,6.034033298492432,0.9546747803688049,0.9545143842697144,0.3014879822731018,0.3021385967731476
Qwen/Qwen3.5-9B,4,6,100,7.471442699432373,7.491722106933594,0.9226488471031189,0.9224215149879456,0.3969687521457672,0.3980265259742737
Qwen/Qwen3.5-9B,4,7,100,8.193804740905762,8.200027465820312,0.9240214824676514,0.9239106774330139,0.39166486263275146,0.39212703704833984
Qwen/Qwen3.5-9B,4,8,100,9.131333351135254,9.129377365112305,0.8980582356452942,0.8970521688461304,0.4527132511138916,0.4551631808280945
Qwen/Qwen3.5-9B,4,9,100,9.814645767211914,9.827929496765137,0.891299843788147,0.8908259272575378,0.46861404180526733,0.4689553380012512
Qwen/Qwen3.5-9B,4,10,100,10.396605491638184,10.406689643859863,0.8860870599746704,0.8859895467758179,0.4844942092895508,0.4850742220878601
Qwen/Qwen3.5-9B,4,11,100,11.802194595336914,11.784990310668945,0.8839008212089539,0.8843216896057129,0.4824583828449249,0.4824390113353729
Qwen/Qwen3.5-9B,4,12,100,13.245975494384766,13.235655784606934,0.8565793633460999,0.8565727472305298,0.5357335805892944,0.5371599197387695
Qwen/Qwen3.5-9B,4,13,100,14.280682563781738,14.23780632019043,0.8471916913986206,0.8486804962158203,0.5519881844520569,0.550286054611206
Qwen/Qwen3.5-9B,4,14,100,15.49731159210205,15.512042999267578,0.8372856378555298,0.8358472585678101,0.5702558159828186,0.5731257200241089
Qwen/Qwen3.5-9B,4,15,100,19.637226104736328,19.806041717529297,0.8103501796722412,0.8103894591331482,0.6156468987464905,0.6164425611495972
Qwen/Qwen3.5-9B,4,16,100,21.915172576904297,22.12755584716797,0.7831698656082153,0.7849422693252563,0.6577034592628479,0.6602898240089417
Qwen/Qwen3.5-9B,4,17,100,24.159086227416992,24.311500549316406,0.753998875617981,0.7516849040985107,0.699195384979248,0.7049468159675598
Qwen/Qwen3.5-9B,4,18,100,29.787599563598633,30.27818489074707,0.7183933258056641,0.7127516865730286,0.749136209487915,0.7607662677764893
Qwen/Qwen3.5-9B,4,19,100,37.17100143432617,37.413673400878906,0.7108756303787231,0.7036876678466797,0.7560370564460754,0.7707346677780151
Qwen/Qwen3.5-9B,4,20,100,42.61872863769531,42.79521179199219,0.7019681334495544,0.7026009559631348,0.7685375809669495,0.7786335945129395
Qwen/Qwen3.5-9B,4,21,100,49.130218505859375,49.421749114990234,0.6972852349281311,0.6934345960617065,0.773044228553772,0.7836929559707642
Qwen/Qwen3.5-9B,4,22,100,56.3162727355957,56.93181610107422,0.7032186985015869,0.6983885765075684,0.7652646899223328,0.7807266712188721
Qwen/Qwen3.5-9B,4,23,100,61.48515319824219,61.69694519042969,0.7175262570381165,0.7145315408706665,0.7449710369110107,0.7599567770957947
Qwen/Qwen3.5-9B,4,24,100,67.7561264038086,67.11727905273438,0.7270398736000061,0.7327254414558411,0.7316929697990417,0.7355825901031494
Qwen/Qwen3.5-9B,4,25,100,73.53760528564453,72.88062286376953,0.7322025299072266,0.7375304102897644,0.7249403595924377,0.7329810261726379
Qwen/Qwen3.5-9B,4,26,100,79.37274169921875,77.67587280273438,0.7092506289482117,0.7149645090103149,0.761045515537262,0.7644004821777344
Qwen/Qwen3.5-9B,4,27,100,86.57650756835938,88.00359344482422,0.7717182636260986,0.7696983814239502,0.6692583560943604,0.6851402521133423
Qwen/Qwen3.5-9B,4,28,100,96.07813262939453,97.09980773925781,0.7566336989402771,0.7572146654129028,0.6867998242378235,0.6968928575515747
Qwen/Qwen3.5-9B,4,29,100,104.15332794189453,105.18406677246094,0.7677998542785645,0.7684385776519775,0.6757108569145203,0.6843242049217224
Qwen/Qwen3.5-9B,4,30,100,117.3392105102539,117.46942138671875,0.7301018238067627,0.7323440313339233,0.7267095446586609,0.7339802384376526
Qwen/Qwen3.5-9B,4,31,100,89.87701416015625,90.71417236328125,0.6825108528137207,0.6849627494812012,0.7888780236244202,0.7963168621063232
Qwen/Qwen3.5-9B,5,0,98,1.2896279096603394,1.319751501083374,0.998089611530304,0.9980097413063049,0.06181006133556366,0.06340058147907257
Qwen/Qwen3.5-9B,5,1,98,1.9743945598602295,1.9923667907714844,0.9956865906715393,0.9956458210945129,0.09320364147424698,0.09403035789728165
Qwen/Qwen3.5-9B,5,2,98,2.8707692623138428,2.864367961883545,0.9888718128204346,0.9889125823974609,0.14942389726638794,0.1492542028427124
Qwen/Qwen3.5-9B,5,3,98,3.990257978439331,3.988577127456665,0.9836400747299194,0.983723521232605,0.18095965683460236,0.18091194331645966
Qwen/Qwen3.5-9B,5,4,98,5.056419372558594,5.084794998168945,0.9703946709632874,0.9702804684638977,0.24386003613471985,0.24419081211090088
Qwen/Qwen3.5-9B,5,5,98,6.179571151733398,6.204793930053711,0.9517198801040649,0.9518176317214966,0.31131815910339355,0.3111438751220703
Qwen/Qwen3.5-9B,5,6,98,7.596192836761475,7.611265659332275,0.9194476008415222,0.919245719909668,0.4056745171546936,0.4070586562156677
Qwen/Qwen3.5-9B,5,7,98,8.376047134399414,8.388343811035156,0.9212030172348022,0.9213986992835999,0.39722940325737,0.3972699046134949
Qwen/Qwen3.5-9B,5,8,98,9.326513290405273,9.317956924438477,0.8919135332107544,0.892646312713623,0.4648643136024475,0.4640791416168213
Qwen/Qwen3.5-9B,5,9,98,9.980168342590332,9.994518280029297,0.886651873588562,0.8862963914871216,0.4765024781227112,0.4777853190898895
Qwen/Qwen3.5-9B,5,10,98,10.398367881774902,10.437492370605469,0.8838163018226624,0.8840553760528564,0.4870782196521759,0.48807451128959656
Qwen/Qwen3.5-9B,5,11,98,12.759081840515137,12.771068572998047,0.8712406754493713,0.8705806136131287,0.5086938142776489,0.5092758536338806
Qwen/Qwen3.5-9B,5,12,98,14.231030464172363,14.184259414672852,0.8453793525695801,0.846993088722229,0.5586156845092773,0.557361364364624
Qwen/Qwen3.5-9B,5,13,98,15.605415344238281,15.551511764526367,0.8317599892616272,0.8317992687225342,0.5824081301689148,0.5828146934509277
Qwen/Qwen3.5-9B,5,14,98,16.808198928833008,16.79646110534668,0.818859875202179,0.8185756206512451,0.6030533313751221,0.6033221483230591
Qwen/Qwen3.5-9B,5,15,98,21.577116012573242,21.48480987548828,0.779163122177124,0.7821201682090759,0.6684440970420837,0.6682928800582886
Qwen/Qwen3.5-9B,5,16,98,24.114070892333984,24.002685546875,0.7399685382843018,0.7408370971679688,0.7230384349822998,0.7223783135414124
Qwen/Qwen3.5-9B,5,17,98,26.209075927734375,26.342769622802734,0.7096337080001831,0.7087865471839905,0.7609013915061951,0.7633346319198608
Qwen/Qwen3.5-9B,5,18,98,33.04538345336914,33.402870178222656,0.6679674983024597,0.6642593145370483,0.8159622550010681,0.8212016820907593
Qwen/Qwen3.5-9B,5,19,98,43.33279037475586,43.74217224121094,0.6248325109481812,0.6155123114585876,0.8666574358940125,0.8810285329818726
Qwen/Qwen3.5-9B,5,20,98,49.86724853515625,50.16841125488281,0.6085095405578613,0.6014595031738281,0.8848553895950317,0.8984290361404419
Qwen/Qwen3.5-9B,5,21,98,57.840057373046875,58.28071212768555,0.5999674797058105,0.5938156843185425,0.8938239812850952,0.906998872756958
Qwen/Qwen3.5-9B,5,22,98,66.58147430419922,66.86131286621094,0.5973151326179504,0.5888605117797852,0.898424506187439,0.9164456725120544
Qwen/Qwen3.5-9B,5,23,98,73.20790100097656,73.79296875,0.6086376309394836,0.6050482988357544,0.883417010307312,0.8952470421791077
Qwen/Qwen3.5-9B,5,24,98,81.23471069335938,79.49249267578125,0.622958242893219,0.6203780174255371,0.8679788708686829,0.8793778419494629
Qwen/Qwen3.5-9B,5,25,98,87.68151092529297,85.764404296875,0.6308935284614563,0.6319297552108765,0.8594594597816467,0.865955114364624
Qwen/Qwen3.5-9B,5,26,98,94.19408416748047,93.03707122802734,0.5786877274513245,0.5772048234939575,0.9196929335594177,0.9321868419647217
Qwen/Qwen3.5-9B,5,27,98,102.65876770019531,101.58453369140625,0.6883093118667603,0.692520260810852,0.7895058393478394,0.7935758233070374
Qwen/Qwen3.5-9B,5,28,98,115.7138900756836,116.88801574707031,0.6659322381019592,0.6645559072494507,0.8123792409896851,0.8226320743560791
Qwen/Qwen3.5-9B,5,29,98,125.10491180419922,124.73851013183594,0.6801728010177612,0.67914879322052,0.7983218431472778,0.80283522605896
Qwen/Qwen3.5-9B,5,30,98,143.15054321289062,141.6181182861328,0.621449887752533,0.6231943368911743,0.8646565079689026,0.8707398772239685
Qwen/Qwen3.5-9B,5,31,98,105.23057556152344,103.30416870117188,0.5709853172302246,0.5865172147750854,0.9224509596824646,0.913371205329895
Qwen/Qwen3.5-9B,6,0,100,1.2220332622528076,1.2074542045593262,0.998277485370636,0.9983593225479126,0.05863194540143013,0.05788375809788704
Qwen/Qwen3.5-9B,6,1,100,1.8831688165664673,1.9003629684448242,0.9960476160049438,0.9960229396820068,0.08906158804893494,0.08986979722976685
Qwen/Qwen3.5-9B,6,2,100,2.762808322906494,2.781001091003418,0.9895933270454407,0.9894484281539917,0.14441749453544617,0.14559660851955414
Qwen/Qwen3.5-9B,6,3,100,3.7084155082702637,3.7411487102508545,0.985726535320282,0.9855996370315552,0.1688702255487442,0.1701657474040985
Qwen/Qwen3.5-9B,6,4,100,4.704992294311523,4.729750633239746,0.9742347002029419,0.9739042520523071,0.22706393897533417,0.228500097990036
Qwen/Qwen3.5-9B,6,5,100,5.841049671173096,5.876421928405762,0.9572282433509827,0.9567605257034302,0.29278722405433655,0.294794499874115
Qwen/Qwen3.5-9B,6,6,100,7.24565315246582,7.312843322753906,0.9268203973770142,0.9263542890548706,0.3857420086860657,0.3871961236000061
Qwen/Qwen3.5-9B,6,7,100,7.944124698638916,7.967728614807129,0.9284198880195618,0.927841067314148,0.37966933846473694,0.3822596073150635
Qwen/Qwen3.5-9B,6,8,100,8.940001487731934,8.9642333984375,0.9014641642570496,0.9009774923324585,0.44488903880119324,0.44623541831970215
Qwen/Qwen3.5-9B,6,9,100,9.81020736694336,9.85706901550293,0.8910173177719116,0.89045250415802,0.4686647057533264,0.46980082988739014
Qwen/Qwen3.5-9B,6,10,100,10.417969703674316,10.433279991149902,0.8835586309432983,0.8833823204040527,0.4902154505252838,0.4895360469818115
Qwen/Qwen3.5-9B,6,11,100,11.612492561340332,11.587648391723633,0.8881629109382629,0.8865216970443726,0.4740263819694519,0.47805753350257874
