model_id,layer,conflict_type_idx,metric,n,roc_auc
Qwen/Qwen3.5-4B,26,4,offaxis_fraction,91,0.47596656217345873
Qwen/Qwen3.5-4B,26,5,position_t,84,0.3877551020408163
Qwen/Qwen3.5-4B,26,5,log_offaxis_ratio,84,0.6825396825396826
Qwen/Qwen3.5-4B,26,5,offaxis_fraction,84,0.6026077097505669
Qwen/Qwen3.5-4B,26,6,position_t,93,0.7397129186602871
Qwen/Qwen3.5-4B,26,6,log_offaxis_ratio,93,0.5545454545454546
Qwen/Qwen3.5-4B,26,6,offaxis_fraction,93,0.49377990430622015
Qwen/Qwen3.5-4B,26,7,position_t,90,0.45585317460317454
Qwen/Qwen3.5-4B,26,7,log_offaxis_ratio,90,0.42261904761904767
Qwen/Qwen3.5-4B,26,7,offaxis_fraction,90,0.4375
Qwen/Qwen3.5-4B,26,8,position_t,93,0.5757575757575758
Qwen/Qwen3.5-4B,26,8,log_offaxis_ratio,93,0.47923681257014594
Qwen/Qwen3.5-4B,26,8,offaxis_fraction,93,0.4691358024691358
Qwen/Qwen3.5-4B,26,9,position_t,69,0.4076923076923077
Qwen/Qwen3.5-4B,26,9,log_offaxis_ratio,69,0.5653846153846154
Qwen/Qwen3.5-4B,26,9,offaxis_fraction,69,0.3730769230769231
Qwen/Qwen3.5-4B,27,1,position_t,95,0.4792671166827387
Qwen/Qwen3.5-4B,27,1,log_offaxis_ratio,95,0.633076181292189
Qwen/Qwen3.5-4B,27,1,offaxis_fraction,95,0.5877531340405014
Qwen/Qwen3.5-4B,27,2,position_t,89,0.6317460317460318
Qwen/Qwen3.5-4B,27,2,log_offaxis_ratio,89,0.5402116402116404
Qwen/Qwen3.5-4B,27,2,offaxis_fraction,89,0.5920634920634921
Qwen/Qwen3.5-4B,27,3,position_t,88,0.4669479606188467
Qwen/Qwen3.5-4B,27,3,log_offaxis_ratio,88,0.5189873417721519
Qwen/Qwen3.5-4B,27,3,offaxis_fraction,88,0.4669479606188467
Qwen/Qwen3.5-4B,27,4,position_t,91,0.6839080459770116
Qwen/Qwen3.5-4B,27,4,log_offaxis_ratio,91,0.38087774294670845
Qwen/Qwen3.5-4B,27,4,offaxis_fraction,91,0.45715778474399166
Qwen/Qwen3.5-4B,27,5,position_t,84,0.42176870748299317
Qwen/Qwen3.5-4B,27,5,log_offaxis_ratio,84,0.6558956916099773
Qwen/Qwen3.5-4B,27,5,offaxis_fraction,84,0.6003401360544218
Qwen/Qwen3.5-4B,27,6,position_t,93,0.7488038277511962
Qwen/Qwen3.5-4B,27,6,log_offaxis_ratio,93,0.538755980861244
Qwen/Qwen3.5-4B,27,6,offaxis_fraction,93,0.4650717703349282
Qwen/Qwen3.5-4B,27,7,position_t,90,0.46527777777777773
Qwen/Qwen3.5-4B,27,7,log_offaxis_ratio,90,0.4295634920634921
Qwen/Qwen3.5-4B,27,7,offaxis_fraction,90,0.4449404761904762
Qwen/Qwen3.5-4B,27,8,position_t,93,0.5998877665544332
Qwen/Qwen3.5-4B,27,8,log_offaxis_ratio,93,0.4842873176206509
Qwen/Qwen3.5-4B,27,8,offaxis_fraction,93,0.4343434343434344
Qwen/Qwen3.5-4B,27,9,position_t,69,0.4
Qwen/Qwen3.5-4B,27,9,log_offaxis_ratio,69,0.5230769230769231
Qwen/Qwen3.5-4B,27,9,offaxis_fraction,69,0.4461538461538462
Qwen/Qwen3.5-4B,28,1,position_t,95,0.48842815814850526
Qwen/Qwen3.5-4B,28,1,log_offaxis_ratio,95,0.6456123432979749
Qwen/Qwen3.5-4B,28,1,offaxis_fraction,95,0.6051108968177434
Qwen/Qwen3.5-4B,28,2,position_t,89,0.6275132275132275
Qwen/Qwen3.5-4B,28,2,log_offaxis_ratio,89,0.544973544973545
Qwen/Qwen3.5-4B,28,2,offaxis_fraction,89,0.5830687830687831
Qwen/Qwen3.5-4B,28,3,position_t,88,0.450070323488045
Qwen/Qwen3.5-4B,28,3,log_offaxis_ratio,88,0.5288326300984528
Qwen/Qwen3.5-4B,28,3,offaxis_fraction,88,0.4585091420534459
Qwen/Qwen3.5-4B,28,4,position_t,91,0.6875653082549634
Qwen/Qwen3.5-4B,28,4,log_offaxis_ratio,91,0.3688610240334378
Qwen/Qwen3.5-4B,28,4,offaxis_fraction,91,0.4561128526645768
Qwen/Qwen3.5-4B,28,5,position_t,84,0.40362811791383213
Qwen/Qwen3.5-4B,28,5,log_offaxis_ratio,84,0.6502267573696145
Qwen/Qwen3.5-4B,28,5,offaxis_fraction,84,0.5952380952380952
Qwen/Qwen3.5-4B,28,6,position_t,93,0.7550239234449759
Qwen/Qwen3.5-4B,28,6,log_offaxis_ratio,93,0.5425837320574162
Qwen/Qwen3.5-4B,28,6,offaxis_fraction,93,0.49090909090909085
Qwen/Qwen3.5-4B,28,7,position_t,90,0.4623015873015873
Qwen/Qwen3.5-4B,28,7,log_offaxis_ratio,90,0.42113095238095233
Qwen/Qwen3.5-4B,28,7,offaxis_fraction,90,0.44593253968253965
Qwen/Qwen3.5-4B,28,8,position_t,93,0.6004489337822672
Qwen/Qwen3.5-4B,28,8,log_offaxis_ratio,93,0.47362514029180697
Qwen/Qwen3.5-4B,28,8,offaxis_fraction,93,0.45286195286195285
Qwen/Qwen3.5-4B,28,9,position_t,69,0.4115384615384615
Qwen/Qwen3.5-4B,28,9,log_offaxis_ratio,69,0.5192307692307692
Qwen/Qwen3.5-4B,28,9,offaxis_fraction,69,0.4538461538461539
Qwen/Qwen3.5-4B,29,1,position_t,95,0.4927675988428158
Qwen/Qwen3.5-4B,29,1,log_offaxis_ratio,95,0.6499517839922854
Qwen/Qwen3.5-4B,29,1,offaxis_fraction,95,0.5925747348119575
Qwen/Qwen3.5-4B,29,2,position_t,89,0.6216931216931217
Qwen/Qwen3.5-4B,29,2,log_offaxis_ratio,89,0.5455026455026455
Qwen/Qwen3.5-4B,29,2,offaxis_fraction,89,0.5910052910052911
Qwen/Qwen3.5-4B,29,3,position_t,88,0.45288326300984527
Qwen/Qwen3.5-4B,29,3,log_offaxis_ratio,88,0.5386779184247539
Qwen/Qwen3.5-4B,29,3,offaxis_fraction,88,0.46554149085794655
Qwen/Qwen3.5-4B,29,4,position_t,91,0.6792058516196448
Qwen/Qwen3.5-4B,29,4,log_offaxis_ratio,91,0.36311389759665624
Qwen/Qwen3.5-4B,29,4,offaxis_fraction,91,0.45350052246603967
Qwen/Qwen3.5-4B,29,5,position_t,84,0.40476190476190477
Qwen/Qwen3.5-4B,29,5,log_offaxis_ratio,84,0.6405895691609977
Qwen/Qwen3.5-4B,29,5,offaxis_fraction,84,0.590702947845805
Qwen/Qwen3.5-4B,29,6,position_t,93,0.7406698564593301
Qwen/Qwen3.5-4B,29,6,log_offaxis_ratio,93,0.5339712918660288
Qwen/Qwen3.5-4B,29,6,offaxis_fraction,93,0.4861244019138756
Qwen/Qwen3.5-4B,29,7,position_t,90,0.4578373015873016
Qwen/Qwen3.5-4B,29,7,log_offaxis_ratio,90,0.42113095238095244
Qwen/Qwen3.5-4B,29,7,offaxis_fraction,90,0.4444444444444444
Qwen/Qwen3.5-4B,29,8,position_t,93,0.5970819304152637
Qwen/Qwen3.5-4B,29,8,log_offaxis_ratio,93,0.462962962962963
Qwen/Qwen3.5-4B,29,8,offaxis_fraction,93,0.46352413019079686
Qwen/Qwen3.5-4B,29,9,position_t,69,0.4153846153846154
Qwen/Qwen3.5-4B,29,9,log_offaxis_ratio,69,0.5230769230769231
Qwen/Qwen3.5-4B,29,9,offaxis_fraction,69,0.4461538461538462
Qwen/Qwen3.5-4B,30,1,position_t,95,0.5110896817743491
Qwen/Qwen3.5-4B,30,1,log_offaxis_ratio,95,0.656702025072324
Qwen/Qwen3.5-4B,30,1,offaxis_fraction,95,0.6234329797492768
Qwen/Qwen3.5-4B,30,2,position_t,89,0.6195767195767196
Qwen/Qwen3.5-4B,30,2,log_offaxis_ratio,89,0.5518518518518518
Qwen/Qwen3.5-4B,30,2,offaxis_fraction,89,0.5746031746031746
Qwen/Qwen3.5-4B,30,3,position_t,88,0.44163150492264414
Qwen/Qwen3.5-4B,30,3,log_offaxis_ratio,88,0.5668073136427567
Qwen/Qwen3.5-4B,30,3,offaxis_fraction,88,0.4866385372714486
Qwen/Qwen3.5-4B,30,4,position_t,91,0.6828631138975966
Qwen/Qwen3.5-4B,30,4,log_offaxis_ratio,91,0.35841170323928945
Qwen/Qwen3.5-4B,30,4,offaxis_fraction,91,0.44461859979101354
Qwen/Qwen3.5-4B,30,5,position_t,84,0.38605442176870747
Qwen/Qwen3.5-4B,30,5,log_offaxis_ratio,84,0.6286848072562359
Qwen/Qwen3.5-4B,30,5,offaxis_fraction,84,0.5521541950113379
Qwen/Qwen3.5-4B,30,6,position_t,93,0.7258373205741627
Qwen/Qwen3.5-4B,30,6,log_offaxis_ratio,93,0.5425837320574163
Qwen/Qwen3.5-4B,30,6,offaxis_fraction,93,0.4980861244019139
Qwen/Qwen3.5-4B,30,7,position_t,90,0.44990079365079366
Qwen/Qwen3.5-4B,30,7,log_offaxis_ratio,90,0.40674603174603174
Qwen/Qwen3.5-4B,30,7,offaxis_fraction,90,0.42906746031746035
Qwen/Qwen3.5-4B,30,8,position_t,93,0.5948372615039281
Qwen/Qwen3.5-4B,30,8,log_offaxis_ratio,93,0.4624017957351291
Qwen/Qwen3.5-4B,30,8,offaxis_fraction,93,0.4624017957351291
Qwen/Qwen3.5-4B,30,9,position_t,69,0.41538461538461535
Qwen/Qwen3.5-4B,30,9,log_offaxis_ratio,69,0.5076923076923077
Qwen/Qwen3.5-4B,30,9,offaxis_fraction,69,0.48461538461538467
Qwen/Qwen3.5-4B,31,1,position_t,95,0.5226615236258437
Qwen/Qwen3.5-4B,31,1,log_offaxis_ratio,95,0.6470588235294118
Qwen/Qwen3.5-4B,31,1,offaxis_fraction,95,0.5993249758919962
Qwen/Qwen3.5-4B,31,2,position_t,89,0.626984126984127
Qwen/Qwen3.5-4B,31,2,log_offaxis_ratio,89,0.5560846560846561
Qwen/Qwen3.5-4B,31,2,offaxis_fraction,89,0.5687830687830687
Qwen/Qwen3.5-4B,31,3,position_t,88,0.45007032348804504
Qwen/Qwen3.5-4B,31,3,log_offaxis_ratio,88,0.5682137834036568
Qwen/Qwen3.5-4B,31,3,offaxis_fraction,88,0.4978902953586498
Qwen/Qwen3.5-4B,31,4,position_t,91,0.6812957157784744
Qwen/Qwen3.5-4B,31,4,log_offaxis_ratio,91,0.3584117032392894
Qwen/Qwen3.5-4B,31,4,offaxis_fraction,91,0.4341692789968652
Qwen/Qwen3.5-4B,31,5,position_t,84,0.37585034013605445
Qwen/Qwen3.5-4B,31,5,log_offaxis_ratio,84,0.6292517006802721
Qwen/Qwen3.5-4B,31,5,offaxis_fraction,84,0.5459183673469388
Qwen/Qwen3.5-4B,31,6,position_t,93,0.7301435406698564
Qwen/Qwen3.5-4B,31,6,log_offaxis_ratio,93,0.5019138755980861
Qwen/Qwen3.5-4B,31,6,offaxis_fraction,93,0.4851674641148325
Qwen/Qwen3.5-4B,31,7,position_t,90,0.46279761904761907
Qwen/Qwen3.5-4B,31,7,log_offaxis_ratio,90,0.41121031746031744
Qwen/Qwen3.5-4B,31,7,offaxis_fraction,90,0.4464285714285714
Qwen/Qwen3.5-4B,31,8,position_t,93,0.5780022446689113
Qwen/Qwen3.5-4B,31,8,log_offaxis_ratio,93,0.4562289562289562
Qwen/Qwen3.5-4B,31,8,offaxis_fraction,93,0.48428731762065097
Qwen/Qwen3.5-4B,31,9,position_t,69,0.42307692307692313
Qwen/Qwen3.5-4B,31,9,log_offaxis_ratio,69,0.5115384615384616
Qwen/Qwen3.5-4B,31,9,offaxis_fraction,69,0.5615384615384615
Qwen/Qwen3.5-9B,0,1,position_t,92,0.4949762030671602
Qwen/Qwen3.5-9B,0,1,log_offaxis_ratio,92,0.4949762030671602
Qwen/Qwen3.5-9B,0,1,offaxis_fraction,92,0.5954521417239557
Qwen/Qwen3.5-9B,0,2,position_t,87,0.4337221633085896
Qwen/Qwen3.5-9B,0,2,log_offaxis_ratio,87,0.2932131495227996
Qwen/Qwen3.5-9B,0,2,offaxis_fraction,87,0.37645811240721105
Qwen/Qwen3.5-9B,0,3,position_t,90,0.7440476190476191
Qwen/Qwen3.5-9B,0,3,log_offaxis_ratio,90,0.736111111111111
Qwen/Qwen3.5-9B,0,3,offaxis_fraction,90,0.46031746031746035
Qwen/Qwen3.5-9B,0,4,position_t,96,0.5176178660049627
Qwen/Qwen3.5-9B,0,4,log_offaxis_ratio,96,0.5205955334987593
Qwen/Qwen3.5-9B,0,4,offaxis_fraction,96,0.5295285359801489
Qwen/Qwen3.5-9B,0,5,position_t,89,0.4626262626262626
Qwen/Qwen3.5-9B,0,5,log_offaxis_ratio,89,0.6611111111111112
Qwen/Qwen3.5-9B,0,5,offaxis_fraction,89,0.5075757575757576
Qwen/Qwen3.5-9B,0,6,position_t,94,0.6419696272434423
Qwen/Qwen3.5-9B,0,6,log_offaxis_ratio,94,0.6281638288080994
Qwen/Qwen3.5-9B,0,6,offaxis_fraction,94,0.5747814081914404
Qwen/Qwen3.5-9B,0,7,position_t,95,0.559748427672956
Qwen/Qwen3.5-9B,0,7,log_offaxis_ratio,95,0.40835579514824805
Qwen/Qwen3.5-9B,0,7,offaxis_fraction,95,0.5094339622641509
Qwen/Qwen3.5-9B,0,8,position_t,92,0.5357142857142857
Qwen/Qwen3.5-9B,0,8,log_offaxis_ratio,92,0.41168831168831166
Qwen/Qwen3.5-9B,0,8,offaxis_fraction,92,0.38701298701298703
Qwen/Qwen3.5-9B,0,9,position_t,69,0.48677248677248675
Qwen/Qwen3.5-9B,0,9,log_offaxis_ratio,69,0.46031746031746035
Qwen/Qwen3.5-9B,0,9,offaxis_fraction,69,0.5396825396825398
Qwen/Qwen3.5-9B,1,1,position_t,92,0.5288207297726071
Qwen/Qwen3.5-9B,1,1,log_offaxis_ratio,92,0.5050237969328397
Qwen/Qwen3.5-9B,1,1,offaxis_fraction,92,0.4944473823373876
Qwen/Qwen3.5-9B,1,2,position_t,87,0.44220572640509015
Qwen/Qwen3.5-9B,1,2,log_offaxis_ratio,87,0.29268292682926833
Qwen/Qwen3.5-9B,1,2,offaxis_fraction,87,0.3589607635206786
Qwen/Qwen3.5-9B,1,3,position_t,90,0.7242063492063492
Qwen/Qwen3.5-9B,1,3,log_offaxis_ratio,90,0.7202380952380952
Qwen/Qwen3.5-9B,1,3,offaxis_fraction,90,0.3253968253968254
Qwen/Qwen3.5-9B,1,4,position_t,96,0.5746898263027295
Qwen/Qwen3.5-9B,1,4,log_offaxis_ratio,96,0.49379652605459057
Qwen/Qwen3.5-9B,1,4,offaxis_fraction,96,0.5215880893300249
Qwen/Qwen3.5-9B,1,5,position_t,89,0.46919191919191916
Qwen/Qwen3.5-9B,1,5,log_offaxis_ratio,89,0.6656565656565657
Qwen/Qwen3.5-9B,1,5,offaxis_fraction,89,0.5111111111111111
Qwen/Qwen3.5-9B,1,6,position_t,94,0.6415094339622641
Qwen/Qwen3.5-9B,1,6,log_offaxis_ratio,94,0.5646571560055224
Qwen/Qwen3.5-9B,1,6,offaxis_fraction,94,0.55315232397607
Qwen/Qwen3.5-9B,1,7,position_t,95,0.5849056603773585
Qwen/Qwen3.5-9B,1,7,log_offaxis_ratio,95,0.41554357592093444
Qwen/Qwen3.5-9B,1,7,offaxis_fraction,95,0.504492362982929
Qwen/Qwen3.5-9B,1,8,position_t,92,0.6077922077922078
Qwen/Qwen3.5-9B,1,8,log_offaxis_ratio,92,0.40909090909090906
Qwen/Qwen3.5-9B,1,8,offaxis_fraction,92,0.38831168831168833
Qwen/Qwen3.5-9B,1,9,position_t,69,0.47883597883597884
Qwen/Qwen3.5-9B,1,9,log_offaxis_ratio,69,0.462962962962963
Qwen/Qwen3.5-9B,1,9,offaxis_fraction,69,0.5978835978835979
Qwen/Qwen3.5-9B,2,1,position_t,92,0.560021152829191
Qwen/Qwen3.5-9B,2,1,log_offaxis_ratio,92,0.5103120042305658
Qwen/Qwen3.5-9B,2,1,offaxis_fraction,92,0.5526176626123743
Qwen/Qwen3.5-9B,2,2,position_t,87,0.44909862142099677
Qwen/Qwen3.5-9B,2,2,log_offaxis_ratio,87,0.3011664899257688
Qwen/Qwen3.5-9B,2,2,offaxis_fraction,87,0.34517497348886533
Qwen/Qwen3.5-9B,2,3,position_t,90,0.5952380952380952
Qwen/Qwen3.5-9B,2,3,log_offaxis_ratio,90,0.8353174603174603
Qwen/Qwen3.5-9B,2,3,offaxis_fraction,90,0.5178571428571428
Qwen/Qwen3.5-9B,2,4,position_t,96,0.5295285359801489
Qwen/Qwen3.5-9B,2,4,log_offaxis_ratio,96,0.48188585607940443
Qwen/Qwen3.5-9B,2,4,offaxis_fraction,96,0.49280397022332506
Qwen/Qwen3.5-9B,2,5,position_t,89,0.42121212121212126
Qwen/Qwen3.5-9B,2,5,log_offaxis_ratio,89,0.6974747474747475
Qwen/Qwen3.5-9B,2,5,offaxis_fraction,89,0.49999999999999994
Qwen/Qwen3.5-9B,2,6,position_t,94,0.6346065347445928
Qwen/Qwen3.5-9B,2,6,log_offaxis_ratio,94,0.6125172572480442
Qwen/Qwen3.5-9B,2,6,offaxis_fraction,94,0.5554532903819605
Qwen/Qwen3.5-9B,2,7,position_t,95,0.5691823899371069
Qwen/Qwen3.5-9B,2,7,log_offaxis_ratio,95,0.4469901168014375
Qwen/Qwen3.5-9B,2,7,offaxis_fraction,95,0.522911051212938
Qwen/Qwen3.5-9B,2,8,position_t,92,0.5831168831168831
Qwen/Qwen3.5-9B,2,8,log_offaxis_ratio,92,0.43896103896103894
Qwen/Qwen3.5-9B,2,8,offaxis_fraction,92,0.40519480519480516
Qwen/Qwen3.5-9B,2,9,position_t,69,0.48412698412698413
Qwen/Qwen3.5-9B,2,9,log_offaxis_ratio,69,0.5476190476190477
Qwen/Qwen3.5-9B,2,9,offaxis_fraction,69,0.6666666666666667
Qwen/Qwen3.5-9B,3,1,position_t,92,0.594923320994183
Qwen/Qwen3.5-9B,3,1,log_offaxis_ratio,92,0.5050237969328397
Qwen/Qwen3.5-9B,3,1,offaxis_fraction,92,0.5346377578001058
Qwen/Qwen3.5-9B,3,2,position_t,87,0.4851537645811241
Qwen/Qwen3.5-9B,3,2,log_offaxis_ratio,87,0.3435843054082715
Qwen/Qwen3.5-9B,3,2,offaxis_fraction,87,0.5710498409331919
Qwen/Qwen3.5-9B,3,3,position_t,90,0.41865079365079366
Qwen/Qwen3.5-9B,3,3,log_offaxis_ratio,90,0.75
Qwen/Qwen3.5-9B,3,3,offaxis_fraction,90,0.5277777777777778
Qwen/Qwen3.5-9B,3,4,position_t,96,0.5325062034739454
Qwen/Qwen3.5-9B,3,4,log_offaxis_ratio,96,0.4863523573200993
Qwen/Qwen3.5-9B,3,4,offaxis_fraction,96,0.4426799007444169
Qwen/Qwen3.5-9B,3,5,position_t,89,0.501010101010101
Qwen/Qwen3.5-9B,3,5,log_offaxis_ratio,89,0.6737373737373739
Qwen/Qwen3.5-9B,3,5,offaxis_fraction,89,0.5691919191919192
Qwen/Qwen3.5-9B,3,6,position_t,94,0.5319834330418776
Qwen/Qwen3.5-9B,3,6,log_offaxis_ratio,94,0.6033133916244824
Qwen/Qwen3.5-9B,3,6,offaxis_fraction,94,0.5964104924068109
Qwen/Qwen3.5-9B,3,7,position_t,95,0.5211141060197664
Qwen/Qwen3.5-9B,3,7,log_offaxis_ratio,95,0.4384546271338724
Qwen/Qwen3.5-9B,3,7,offaxis_fraction,95,0.4591194968553459
Qwen/Qwen3.5-9B,3,8,position_t,92,0.7071428571428573
Qwen/Qwen3.5-9B,3,8,log_offaxis_ratio,92,0.487012987012987
Qwen/Qwen3.5-9B,3,8,offaxis_fraction,92,0.487012987012987
Qwen/Qwen3.5-9B,3,9,position_t,69,0.5238095238095238
Qwen/Qwen3.5-9B,3,9,log_offaxis_ratio,69,0.5608465608465608
Qwen/Qwen3.5-9B,3,9,offaxis_fraction,69,0.4656084656084656
Qwen/Qwen3.5-9B,4,1,position_t,92,0.6187202538339504
Qwen/Qwen3.5-9B,4,1,log_offaxis_ratio,92,0.5177154944473824
Qwen/Qwen3.5-9B,4,1,offaxis_fraction,92,0.5378106821787414
Qwen/Qwen3.5-9B,4,2,position_t,87,0.4957582184517497
Qwen/Qwen3.5-9B,4,2,log_offaxis_ratio,87,0.3197242841993637
Qwen/Qwen3.5-9B,4,2,offaxis_fraction,87,0.5461293743372218
Qwen/Qwen3.5-9B,4,3,position_t,90,0.44841269841269843
Qwen/Qwen3.5-9B,4,3,log_offaxis_ratio,90,0.7083333333333333
Qwen/Qwen3.5-9B,4,3,offaxis_fraction,90,0.5813492063492064
Qwen/Qwen3.5-9B,4,4,position_t,96,0.5677419354838709
Qwen/Qwen3.5-9B,4,4,log_offaxis_ratio,96,0.49975186104218366
Qwen/Qwen3.5-9B,4,4,offaxis_fraction,96,0.4749379652605459
Qwen/Qwen3.5-9B,4,5,position_t,89,0.5035353535353535
Qwen/Qwen3.5-9B,4,5,log_offaxis_ratio,89,0.6787878787878787
Qwen/Qwen3.5-9B,4,5,offaxis_fraction,89,0.5595959595959596
Qwen/Qwen3.5-9B,4,6,position_t,94,0.5766221813161528
Qwen/Qwen3.5-9B,4,6,log_offaxis_ratio,94,0.6304647952139899
Qwen/Qwen3.5-9B,4,6,offaxis_fraction,94,0.5904279797514957
Qwen/Qwen3.5-9B,4,7,position_t,95,0.5898472596585804
Qwen/Qwen3.5-9B,4,7,log_offaxis_ratio,95,0.4164420485175202
Qwen/Qwen3.5-9B,4,7,offaxis_fraction,95,0.44384546271338726
Qwen/Qwen3.5-9B,4,8,position_t,92,0.6779220779220779
Qwen/Qwen3.5-9B,4,8,log_offaxis_ratio,92,0.48896103896103893
Qwen/Qwen3.5-9B,4,8,offaxis_fraction,92,0.5019480519480519
Qwen/Qwen3.5-9B,4,9,position_t,69,0.5343915343915344
Qwen/Qwen3.5-9B,4,9,log_offaxis_ratio,69,0.5952380952380952
Qwen/Qwen3.5-9B,4,9,offaxis_fraction,69,0.5132275132275133
Qwen/Qwen3.5-9B,5,1,position_t,92,0.6329984135378107
Qwen/Qwen3.5-9B,5,1,log_offaxis_ratio,92,0.5251189846641988
Qwen/Qwen3.5-9B,5,1,offaxis_fraction,92,0.5425700687466949
Qwen/Qwen3.5-9B,5,2,position_t,87,0.4984093319194062
Qwen/Qwen3.5-9B,5,2,log_offaxis_ratio,87,0.33191940615058324
Qwen/Qwen3.5-9B,5,2,offaxis_fraction,87,0.5286320254506892
Qwen/Qwen3.5-9B,5,3,position_t,90,0.4384920634920635
Qwen/Qwen3.5-9B,5,3,log_offaxis_ratio,90,0.7420634920634921
Qwen/Qwen3.5-9B,5,3,offaxis_fraction,90,0.5575396825396826
Qwen/Qwen3.5-9B,5,4,position_t,96,0.5781637717121588
Qwen/Qwen3.5-9B,5,4,log_offaxis_ratio,96,0.4952853598014889
Qwen/Qwen3.5-9B,5,4,offaxis_fraction,96,0.4858560794044665
Qwen/Qwen3.5-9B,5,5,position_t,89,0.4924242424242424
Qwen/Qwen3.5-9B,5,5,log_offaxis_ratio,89,0.6828282828282829
Qwen/Qwen3.5-9B,5,5,offaxis_fraction,89,0.5641414141414142
Qwen/Qwen3.5-9B,5,6,position_t,94,0.5789231477220432
Qwen/Qwen3.5-9B,5,6,log_offaxis_ratio,94,0.6267832489645652
Qwen/Qwen3.5-9B,5,6,offaxis_fraction,94,0.6023930050621261
Qwen/Qwen3.5-9B,5,7,position_t,95,0.568733153638814
Qwen/Qwen3.5-9B,5,7,log_offaxis_ratio,95,0.41644204851752026
Qwen/Qwen3.5-9B,5,7,offaxis_fraction,95,0.4636118598382749
Qwen/Qwen3.5-9B,5,8,position_t,92,0.6785714285714286
Qwen/Qwen3.5-9B,5,8,log_offaxis_ratio,92,0.4824675324675325
Qwen/Qwen3.5-9B,5,8,offaxis_fraction,92,0.48376623376623373
Qwen/Qwen3.5-9B,5,9,position_t,69,0.49206349206349204
Qwen/Qwen3.5-9B,5,9,log_offaxis_ratio,69,0.6058201058201058
Qwen/Qwen3.5-9B,5,9,offaxis_fraction,69,0.41798941798941797
Qwen/Qwen3.5-9B,6,1,position_t,92,0.6419883659439449
Qwen/Qwen3.5-9B,6,1,log_offaxis_ratio,92,0.5335801163405606
Qwen/Qwen3.5-9B,6,1,offaxis_fraction,92,0.550502379693284
Qwen/Qwen3.5-9B,6,2,position_t,87,0.5106044538706257
Qwen/Qwen3.5-9B,6,2,log_offaxis_ratio,87,0.33669141039236483
Qwen/Qwen3.5-9B,6,2,offaxis_fraction,87,0.5164369034994698
Qwen/Qwen3.5-9B,6,3,position_t,90,0.5198412698412699
Qwen/Qwen3.5-9B,6,3,log_offaxis_ratio,90,0.7281746031746033
Qwen/Qwen3.5-9B,6,3,offaxis_fraction,90,0.6388888888888888
Qwen/Qwen3.5-9B,6,4,position_t,96,0.5990074441687345
Qwen/Qwen3.5-9B,6,4,log_offaxis_ratio,96,0.4992555831265509
Qwen/Qwen3.5-9B,6,4,offaxis_fraction,96,0.49131513647642683
Qwen/Qwen3.5-9B,6,5,position_t,89,0.503030303030303
Qwen/Qwen3.5-9B,6,5,log_offaxis_ratio,89,0.6863636363636363
Qwen/Qwen3.5-9B,6,5,offaxis_fraction,89,0.5843434343434344
Qwen/Qwen3.5-9B,6,6,position_t,94,0.5862862402208928
Qwen/Qwen3.5-9B,6,6,log_offaxis_ratio,94,0.6387482742751955
Qwen/Qwen3.5-9B,6,6,offaxis_fraction,94,0.616198803497469
Qwen/Qwen3.5-9B,6,7,position_t,95,0.5853548966756514
Qwen/Qwen3.5-9B,6,7,log_offaxis_ratio,95,0.4299191374663073
Qwen/Qwen3.5-9B,6,7,offaxis_fraction,95,0.47708894878706204
Qwen/Qwen3.5-9B,6,8,position_t,92,0.6941558441558441
Qwen/Qwen3.5-9B,6,8,log_offaxis_ratio,92,0.4766233766233766
Qwen/Qwen3.5-9B,6,8,offaxis_fraction,92,0.4766233766233766
Qwen/Qwen3.5-9B,6,9,position_t,69,0.5476190476190476
Qwen/Qwen3.5-9B,6,9,log_offaxis_ratio,69,0.5925925925925926
Qwen/Qwen3.5-9B,6,9,offaxis_fraction,69,0.46296296296296297
Qwen/Qwen3.5-9B,7,1,position_t,92,0.6255949233209942
Qwen/Qwen3.5-9B,7,1,log_offaxis_ratio,92,0.5468006345848757
Qwen/Qwen3.5-9B,7,1,offaxis_fraction,92,0.5272342675832893
Qwen/Qwen3.5-9B,7,2,position_t,87,0.5477200424178155
Qwen/Qwen3.5-9B,7,2,log_offaxis_ratio,87,0.36002120890774125
Qwen/Qwen3.5-9B,7,2,offaxis_fraction,87,0.5042417815482503
Qwen/Qwen3.5-9B,7,3,position_t,90,0.5138888888888888
Qwen/Qwen3.5-9B,7,3,log_offaxis_ratio,90,0.6845238095238095
Qwen/Qwen3.5-9B,7,3,offaxis_fraction,90,0.628968253968254
Qwen/Qwen3.5-9B,7,4,position_t,96,0.5841191066997519
Qwen/Qwen3.5-9B,7,4,log_offaxis_ratio,96,0.5106699751861041
Qwen/Qwen3.5-9B,7,4,offaxis_fraction,96,0.5007444168734491
Qwen/Qwen3.5-9B,7,5,position_t,89,0.5247474747474747
Qwen/Qwen3.5-9B,7,5,log_offaxis_ratio,89,0.6575757575757575
Qwen/Qwen3.5-9B,7,5,offaxis_fraction,89,0.6454545454545455
Qwen/Qwen3.5-9B,7,6,position_t,94,0.6226415094339622
Qwen/Qwen3.5-9B,7,6,log_offaxis_ratio,94,0.6056143580303728
Qwen/Qwen3.5-9B,7,6,offaxis_fraction,94,0.6300046019328118
Qwen/Qwen3.5-9B,7,7,position_t,95,0.5008984725965857
